customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,customer_name
638a9c5ee862d737a4adcddfbb7159a9,d3d103e743ee1cd21f7abe579dd4bf79,20921,rio de janeiro,RJ,Gustavo Fonseca
eebbe9b118ceca3679d622d2a1d92719,6e879984d12d4c62daf17b8e11cca2fb,4661,sao paulo,SP,Eduardo Santos
80b5391bb47785a477daf13c1f0641d6,811ef64ca870c801a4b53a40e597e865,2365,sao paulo,SP,Chloe Machado
0c03fefc7ed9571281380ababffe4e6a,1cdafb9c3a1392a00aa5710759319541,5867,sao paulo,SP,James Duarte
081ea0387c6abab704e37f4c9bc965bc,d7bf7cfe09c3d0f40e1cabde2dc17fd4,18044,sorocaba,SP,Rafael Duarte
cbab1990320bef24c4307923c7b0dc13,b6421f3212444b8943b75ed2686928dd,60170,fortaleza,CE,Amelia Pinto
8ef3bbc492fed286ba2a1afbc56c008a,dcbe70828d4c87ac1e5cb6dd31f4bf93,23547,rio de janeiro,RJ,Zoe Duarte
d6f0492fa0c4d9bc33a27ef6fe2c33a7,5469264371cfd83afdeec62f743a7bc5,1535,sao paulo,SP,Matthew Ferreira
1febac15f771b57bdc7420f8b19176a6,abd84878fc14079ab3b561fa01189254,14781,barretos,SP,Harper Teixeira
239e0ecb0797c0dc341124772fc69a8d,11fcc2cfb0172d5dc1c613850d664696,39400,montes claros,MG,Bruno Araujo
a87a6b9a298bec34555c0ea96d7e0734,5d3dd81d78174c092167fc4806807abd,29703,colatina,ES,Ella Moreira
fa5ed72712ff7a576ba7596a5ca74b58,d05655be736276d336124c2cd43a4de9,49085,aracaju,SE,Mariana Rocha
ab4e2e353563b0bca4685a2253d176f9,7f9ba6b3dd5036a5b0066184f92cf19c,30180,belo horizonte,MG,Matthew Borges
3b06162facd818071784c995d0b4bb09,908e85b29cfd17e114a941bc21114d5f,41339,salvador,BA,Daniel Mendes
9d02a1c6855b3536a26bec71750a7908,1bc2bf4a35e6709ec796ea88a946b66b,38230,fronteira,MG,Zoe Moura
fdcfb97fe3dda03be89b37e04d333e73,f47b6531a2541941e5658210caeb43aa,22783,rio de janeiro,RJ,Felipe Araujo
3aef46ae7c38fba52ac5c024a90d8b4e,78d79858662c99b94b69547d9f80e061,86975,mandaguari,PR,Camila Ferreira
0f2b84248204870aa5a64e07b578ced7,ba0702c64162e93452439fa6c4409896,35181,timoteo,MG,Mariana Rocha
f15233c6e0d9a3837da1fd631a84edcd,b0df7ead12ab0de4978b5c4b8a7884a7,94035,gravatai,RS,Fernanda Barbosa
f5fb123023cbd4acdc614393621b6f86,13b803281d115aedb3ef271db9be3f2d,74085,goiania,GO,Mariana Pinto
e48ecbefc8de969c3addfb516ea3bc19,c357a4c1c1e6e71daf49b9a41cbccb9c,94859,alvorada,RS,Emma Fonseca
6c3562f133b3f16583c6a2524ca77379,8d39b95a71da060898b6d1f11a3f08a7,72430,brasilia,DF,Bruno Ramos
c4b6fd57fb3421002f1a926d2495a7c8,1b3cd31b2f92e6f83c1af119ff8e3474,88809,criciuma,SC,Mason Barbosa
3b8faa7c46f66ef0ffb635716139e4bf,80d8a69b7c8b84247423da36627c0402,89620,campos novos,SC,Isabella Fonseca
88194e67a78e0bd069e3150058fbd5c8,77ebb90986b1927896dd71c40498d3e0,41950,salvador,BA,Leticia Silva
aea2cf4df1922144129a0e8c2353a8cd,e650a740f366df1d65e17eeda8cccb43,56330,petrolina,PE,Harper Costa
cfdde87e6da2810b6f71c86ca4a6647d,6d27e708580f5c26ca2282eaf9b9d7c0,38700,patos de minas,MG,Sofia Teixeira
011caa1d64812e93260454d6e311f330,c5799e9491cef7d6fb8ba352e09f0f37,31650,belo horizonte,MG,Daniel Tavares
29e4b6ae74ba2576f10c479863d02f8f,b856a09d550eae86152c1c6918cb01ea,11602,sao sebastiao,SP,Rafael Araujo
35f3104359010b4b976c2715ebbe8253,b865973e0c2b5ca250e023c65d09540f,89230,joinville,SC,Sofia Ribeiro
dbc61821f39ebed23c39c9a34df951fb,ff0a5e4371e4cb283b0415a6821878e8,89370,papanduva,SC,Maria Nunes
97f8823fa26f551689520aaa18f7391a,34c7808de01a015e9c5165f6b44d7985,93135,sao leopoldo,RS,Ella Martins
cf3901625675486ec08d60d5fa7bb1cb,ddfbd2ab45bb0e6bcb52807ce96f0bfb,15410,cajobi,SP,Ava Dias
f9549d865e9b3338b99f359a1e763afc,97d2d110e335aa62ef0e10d09639373d,89237,joinville,SC,Mariana Pereira
84dbf812901784d77f950cc0fcb9014f,a9ebb66932edcfc2de4b6b50111992fd,21940,rio de janeiro,RJ,Diego Melo
0a4ed5474727fc500c7ceced05c84129,0e7f8d40e42c2fe70b2115e2121bf4eb,13845,mogi-guacu,SP,Alex Ribeiro
acc83ff0711e383c4c56a4195c706172,ae509b21c7499a919fefa568b22cbc8d,6192,osasco,SP,Felipe Lima
4999b83ecd2fab104b958ce8d13714cf,490b1bdf529053ea28add3a407c0e462,1224,sao paulo,SP,Gustavo Andrade
9a8448971700f88cd9be5838b9ead071,bb656eab01a34ac497457c5a92f5bd07,18285,cesario lange,SP,Lily Cunha
cce86266bfd092e3938fe969666f1534,9ce4185d17f75a3b38eded0e2401ebd2,40355,salvador,BA,Thiago Gomes
54da5dbc494349153af7466f6e030d7d,d2524b4bb93d8dea03746873f83d10fe,13451,santa barbara d'oeste,SP,Bruno Fonseca
1740021b72f00232653463652baa37a6,43a0df0e2b2cdc93c8a0d6c5c453016d,15046,sao jose do rio preto,SP,Ben Santos
3367650082744b78bf5f60819c438960,219e7d00bae01e01f9176668630b5a2c,20271,rio de janeiro,RJ,Bruno Santos
68b7ff9f504488d359f5933200a0bacf,745e1490d4eb16895c8556c44973f64a,72329,brasilia,DF,Grace Reis
b0232f62bd310b605fc9ba834860ce2c,1350e2fa0415f0c50796bde8c33325a2,4608,sao paulo,SP,Henry Vieira
ed369d5d0e1850f096e478def9027961,fff1bdd5c5e37ca79dd74deeb91aa5b6,77824,araguaina,TO,Larissa Souza
9e5336e351aa9e91f0be9f38f189d097,e09cb1f5fa66176de2bba83e6a74de84,41620,salvador,BA,Henry Marques
2339ab3abbeebe72f2782a01c87a9bc0,b3ccfe9606744e8b2757954a125ea1a6,39200,corinto,MG,Alex Santos
4478451cfd0f1879300c03bcc3c5d023,81d40912b580322404315c09bfe10533,25520,sao joao de meriti,RJ,Beatriz Ribeiro
daa3f06ac09105d630aa53e639b385ca,f087d32d4dc73deed9eab506a49c0a5a,77350,combinado,TO,Henry Gomes
a94c3c62bf1716a24b78c55c48ee1198,9ab4feb7c135d6c20aa7e6d68a89b35d,80530,curitiba,PR,Beatriz Martins
9fbb3f4d97e802f4eed0c50ecba30c37,56aa50d9332627c8981ed58b750d8ba1,57310,arapiraca,AL,Jack Costa
5d1caf9872c76c10e211e5b25d061ab1,c506a1a7fe8a6dcf1361f1bd55612eda,58900,cajazeiras,PB,Ryan Melo
1137d475838377849d917c784c1f21ad,9064c8531c29bfa15494e6b223ea851c,19210,tarabai,SP,Leticia Silva
7ca700079250fbfa899bb7d098b8b108,f5c2abaea3685b82e83fe7f039ca5b99,88020,florianopolis,SC,David Vieira
83e472fc272a642c39a9ef2215561aec,454660f8ac7dfb584f85ee10e3a2000d,28930,arraial do cabo,RJ,Layla Barbosa
bf4786deca0a046ee35f4ce5c1514c89,28ee5763a4f242f4c32dbf0d22398ceb,27541,resende,RJ,Leticia Castro
f3edd744e7890de622cd78447f343d0f,dd7b0e9b51e5377bd9c1fd3e286c7b9d,21020,rio de janeiro,RJ,David Pinto
ebb06eadb79fd97fc9a7a77f9b29e3a3,0e51f94c779dc43dc1f4cd62cf6e340d,11310,sao vicente,SP,Luna Vieira
999b34c71c1cd291021fc96f67a1e3cf,d57aa7c889167a4a1f47b28bed31c3ce,4015,sao paulo,SP,Marco Moura
544c28b6508aec0819b39515c115ecc8,bd0c5444804d8d40d939152e41ca9f8f,2440,sao paulo,SP,Marco Souza
d8e3ec6f72c06bf9757ff9020f739ec8,37d6e14300767ff74594dfe5708ba6d2,57035,maceio,AL,Mason Ferreira
15f3f60c0575a9f2a7d5434f7b8a7692,96a9e66285108791875512fa49cab22f,12490,sao bento do sapucai,SP,Luis Souza
15eb80a894d70b00865534fd4bc1103a,f7f8503e3befafa49f5dd00928dc0dd6,11030,santos,SP,Camila Campos
1c01770539bc4b2310a572df971ffce0,4d9f7b6479e4baec147d868726b98d07,60320,fortaleza,CE,Pedro Lima
dbdc5f4edc37f3f149e239e4a3880a97,e8c5dfe905d9613124f527839d4a002e,66615,belem,PA,Eduardo Gomes
e17c430a1d0915470406bb0e65bb6d83,a50712290e62757f8bc5f1622b2f04cc,5877,sao paulo,SP,Ethan Moura
94d504cf0e7f9bde1342c7f7ff51cd80,a26ae7c38de0aa787fa4e9ff8a210f1b,6160,osasco,SP,Marco Tavares
7ea865da6505a5ead00679c077371742,4e21d969b86430e1315c6e0f3e01cf7c,7113,guarulhos,SP,Ana Andrade
b4280f8c7c3c49fda3cb526f0bd5d568,8da9991adde01d555abcf1c515bed034,16700,guararapes,SP,Liam Silva
e3a6db008946a77ab1ab55efc3ef5141,ebee526b30739c5c806e0a1d91939fe7,27525,resende,RJ,Lucas Tavares
9026f16b4a80f2efd9dbc7be05f61cfd,84dc3f6d36a6eab4549b01bf8d2fd714,13515,charqueada,SP,Mariana Gomes
916ab4403e7bdc0ff60082de49344e9f,df6d8332575ae93b068a14b62a090e80,29163,serra,ES,Luis Martins
941d742e4a457892ce8c3190221bd37b,ed35233010075c5ed9c70159e8f6aca9,3110,sao paulo,SP,Daniel Lima
fcc9021730381cecfcc6921f4603de9b,fe4f3edee136351dd8e5e7d370ba09b9,4515,sao paulo,SP,Jack Tavares
273dac17e086fa4c3f4cc6494776925c,1ad90be6366fd0f8683464292bc9cae6,9895,sao bernardo do campo,SP,Leo Gomes
4ebff481e06cb3d02d2fb5027038b6be,52fcf1ecb7aa62c8abd6735856555c8c,86600,rolandia,PR,Owen Cardoso
7e582b8e7ecb568c332560a6545ad313,ad91e0644ba71a081246c2e7d4d77794,4547,sao paulo,SP,Larissa Souza
9eb85dfb61032b308cd9dafec6fcb3ee,ccd78f91a99ea36a352433913577d3ad,23580,rio de janeiro,RJ,Carlos Pereira
8681e534f3d51266c69704526a986c47,8d527b70b9749275f6a6cafc42519a98,71884,brasilia,DF,Noah Melo
2e58777a6b707d57928e71c41917d673,3d0d76f399043498a5d188136c389b51,9760,sao bernardo do campo,SP,Liam Almeida
38dfb762919427e7ebdb0acae542419e,a4f2ee695a7a41457bf3396d473b9de4,8140,sao paulo,SP,Ana Lopes
a4aa6e8cb1fe3ed490cc26cabd8be8bd,fd450c3377e29c90c0528eb7dcd93294,36860,patrocinio do muriae,MG,Felipe Lopes
ea5e4169bfe8d7b05be4f3fa2754536a,c9fdc0702149166bea1315c51eff507d,11680,ubatuba,SP,Nora Ribeiro
9faad560424c4b5092344a27c98ab43c,60cd70ead1c439734f3f009eb4e7b6ed,39401,montes claros,MG,Nora Gomes
624f47203285d5306dd47b908384e50e,decd0fc3c04777e920b7933ba4af8a2a,8160,sao paulo,SP,Zoe Santos
827c1daa83bce414dcebbeb2959bb555,a660768f87f5460dead886e622dd5741,94030,gravatai,RS,Aria Freitas
7d831cbb1fb8d8d06cc4391b76869b64,3b8d4e3457655a6b567da8a55ae91572,89300,mafra,SC,Pedro Nascimento
c569b5657735d2c76bce703a382cbac6,15f02626b28387b9ed5decff9cd12d87,6515,santana de parnaiba,SP,Valentina Castro
ceb608636dee1c78b0329ee1143640d6,7bd3bf5cf286d73c6876f46cf03b7595,12722,cruzeiro,SP,Sophia Freitas
332ea0e2b2e87e9ed11f7aee42cf698f,44e2da016dfb42c8d28e6ee043a812a2,6624,jandira,SP,Bruno Pinto
432bebd364d9ae1ec762aa1916b29db5,aeb650b8c165c16af6f5ff0ce5e586fa,11015,santos,SP,Alex Ferreira
9ea39e2ec7b823ba5deb2c903ecd6d1e,dd3f44ee28286d1eb2de769959b5b0d8,56980,mirandiba,PE,Felipe Teixeira
5cc7ae1379d691f599e4de330eea0985,4a087a42fbcc7456ad207790f1e200ca,88370,navegantes,SC,Diego Tavares
f94ce64db2a1734b3a34e61957627187,6fd11ed41ea931e9ba7ef26aa9d60ebe,3191,sao paulo,SP,Lily Martins
cf97ee37711c253f86497974524d479b,ee93308f8889d7d12be43a9d18bcb405,35720,matozinhos,MG,Nora Tavares
a01d75e34d60b742278e85774f0fd80e,f1e7edf80258211b9acdf919eddeec77,4111,sao paulo,SP,Leo Costa
5f52309bb03b2be3e499278fe49de656,9c90157c7b5c4a92c25f1c27a42df017,3947,sao paulo,SP,Carlos Silva
9dcad673a1806e27ee372631f697b1c6,a8740d7426332c519fac38aaab37dd26,6436,barueri,SP,Lily Dias
53ef809f78767b14e4f1a711a1b13d0e,01d0f02781924f788fd9d0521663fae0,13145,paulinia,SP,Ryan Duarte
d597b312cf0c17b32455637f9e257341,46a0e6bb4d86b27d068f67e44e96b99d,3185,sao paulo,SP,Larissa Mendes
84a18469ae1de12043370666d2807e6a,33165bcd351264cf06f79fefca8c433c,81630,curitiba,PR,Ava Costa
74d42649584dc3dca22a3f1f27232c53,b907a2c276396f7809f7f2e9db4cbe59,66640,belem,PA,Leticia Fonseca
e54754d2e9742ee1060d207bd1e0b070,e9877f9f9b9098cee5cb46fdc785907a,80240,curitiba,PR,Harper Rocha
bc4ecd6bee226a3064e6f48f3a67be1f,3d0dd42b5efe4d21ee7ca0985b5a6aed,74580,goiania,GO,Carlos Correia
88b37da7d26f1df8a97e91d349bee1c5,a2a2a8104d4d9182211a58c86c7d83b5,72610,brasilia,DF,Eduardo Almeida
535ea92ca9d049b0601f1ada42396b67,aca1792238ad98b04bbdee5f6c24cf7c,9792,sao bernardo do campo,SP,Leo Duarte
15fbfc3e6c62dc7cb6cf3a1587121051,997ae69514e4159b5b9e24a1e74e691f,61900,maracanau,CE,Beatriz Mendes
8145f5c24cdd15584a4add4ae6ae5157,afa7ea3fec2be5b6771a056bf4621492,89874,maravilha,SC,Pedro Andrade
4e6d91ec43fe43f57a2211044a2b096f,ab5edcc9b3ec8327e528dd3f82372c33,22411,rio de janeiro,RJ,Zoe Campos
3ea58b15fb3cf6875782305b2492fd4a,d2a21549bd13dfc5f3a8ff1c01e0b0eb,14750,pitangueiras,SP,Camila Fonseca
496092c6b78a42e0cd502fe42d698381,98eabb6f29d352e0468aac1372508400,64980,corrente,PI,Mariana Vieira
b9e243ad4599340ba74a7a68aa23a300,7fb2a29f855d234cfaf07b7d594be02d,8740,mogi das cruzes,SP,Mariana Nunes
00c36dc4ec485e2500e9a669d6ea63d6,1973beff39565594011f9a0ef66f923e,78455,lucas do rio verde,MT,Alex Mendes
d843d887c4b48f354cee37cafdb3a541,e31ec4ee78465dc8c6430c44a8416880,3692,sao paulo,SP,Beatriz Dias
bc7739e799fb6568ea343b5616d23e62,80d5f92340312279517f08d92d609ef3,17209,jau,SP,Isabella Lima
0e5766a0640b2eb2b6523fad91b5fc20,b606046e44494e87d5ed00653969f814,91330,porto alegre,RS,Fernanda Batista
c6442058d54408d422443ed346fac6ff,b87a274e4841f668033d1776bb8117fc,25900,mage,RJ,Thiago Reis
086f2e7a1b67f590d6440b35b2e7246e,b1039a56990acdddd5438aea568557db,22270,rio de janeiro,RJ,Ava Rocha
0a0707897031df730c9ecba5a657fd1a,3a4bb6937b0819e7747cdd7898af4b85,65800,balsas,MA,Eduardo Martins
9a1f57c8665b8cfe232da92bfc983b82,682d203efdcf95d2036a7430a8f32c96,2730,sao paulo,SP,Lucas Silva
7ac9814735089053e51d2756d3cdedd9,9a6032bc6bbfbf84eb4d55660786ce17,83390,guaraquecaba,PR,Jack Cardoso
223bafebacbf7dc8c04c5d889bd3bc79,c1a46e8640dbd799c39cb8fb40fd66b7,75570,bom jesus,GO,Lily Gomes
7fd5fb2dcf34b7e1fee264a1ea5daea3,850ee00f52d696b20f3e11dbd1d3a26c,14030,ribeirao preto,SP,Emma Fonseca
50044df9ed4639e4027eb9568c64c0b2,350cf2359f4dc8e9c0681754e1556972,2038,sao paulo,SP,Lucas Borges
5489b0dfffe293c1007436f4a0b1544c,6624e5feedfd9d66cc59050f3e6825f8,18087,sorocaba,SP,Mariana Marques
8195e180531d326cf34077d25743fb3d,86bd509dd54e384ef4731987df8040d8,12233,sao jose dos campos,SP,Ella Costa
5868eb63b97a6fa6b79d9eeecceb08e9,9266c1162160a9f89df9e70f2597b605,82960,curitiba,PR,Andre Duarte
180bbae17bfa825b909b9daf2217d77b,979c082388d594af8ca214fb5dbca747,82640,curitiba,PR,Thiago Fonseca
940425068929ff16971a8739200e6c9a,4813129045e3a1b6cd49a062bd036c16,79840,dourados,MS,Lily Cunha
c2c4da97389cc67625777ddca20faa00,0e1437d1433e8561302ceb1b3b8e3f4f,80250,curitiba,PR,James Oliveira
bbb2c952b4db558ca2132fd705d6bc5f,5d4de0f50402b381a81a97ed85e6c6bc,56304,petrolina,PE,Felipe Monteiro
3a2eba7ed9f9013e842467ecdc53c640,e1e597813ef2066cd046d3779aa4e7fc,31250,belo horizonte,MG,Carlos Duarte
7428039bece87fe99af596c5bfa677fe,aa6bace477b7c573e0d6daddd95f55fa,4896,sao paulo,SP,Matthew Marques
c849d0ca6e024f4f72ea8eace58ee21d,f46ee9ced7cdcd3dcaa53b9743831f80,8745,mogi das cruzes,SP,David Batista
cf380eba825ac3b337a23bdf2c70d3f1,0d6c318ebc31449b97e091106ab53755,30575,belo horizonte,MG,Layla Azevedo
266ea96d600b62246fb3da9f76b123af,2e24246108224962ec75564d10d19103,22631,rio de janeiro,RJ,Beatriz Dias
019689350fe9ec51d6d9fcd76119e2fa,ea17179ea9cc9d0c8e4294504b6339ea,9861,sao bernardo do campo,SP,Mason Ramos
aeb04df5f92479711fd4d147f5a993c3,8362d833c1b53d7c08ff61c9d9932225,20530,rio de janeiro,RJ,Sophia Oliveira
186d5e15485ff2afa04f02bd00aee4a4,dc9108cdc59294eebe936e0971e6da63,60865,fortaleza,CE,Pedro Silva
8e3cb75915296ca5a6ba89fae7c2566b,a4e189810c3f326b7eebfa1195318ff0,13050,campinas,SP,Chloe Nascimento
fbc7c597b3ce5501e425b94532f86340,96a65ea6d9fd11f9e6af1e991e7394cd,57200,penedo,AL,Rafael Gomes
72c990123f7cab26cd90a4e62025dd77,c97c1b94aeb3e7b8bc8bff24ba20a3f0,90550,porto alegre,RS,Layla Fonseca
c392b3f933878be846c4301608458aa2,74f5821049d0b32921263827f8a58d70,13140,paulinia,SP,Larissa Dias
84b96a9448e208facb9638592523e01d,8a92424448e3a0e513968a6b1a565c11,19010,presidente prudente,SP,Ella Duarte
2c143a285d05f7ed636955c1487082dc,c3733cbdb41f37b5477b2c01c523e220,35790,curvelo,MG,Lily Pereira
7aef00cf795aa8c47871a0d42735ec6d,26ffa3cfe15b987b017872a163c38118,88048,florianopolis,SC,Layla Batista
84c5d4fbaf120aae381fad077416eaa0,0da9fe112eae0c74d3ba1fe16de0988b,81690,curitiba,PR,Maria Castro
57458ec5d4b1bcb40817a87cd407898f,e2226f481eef03f2876d1a27f0f4b1b0,11030,santos,SP,Noah Tavares
adc067863a867fe26b2313ab479df918,295ce59ab88364adb47d20e7e8dc075b,51020,recife,PE,Ana Rocha
90a8c6c6dff16cb628150e8cf1a6d6d9,aa3646682f29b1c9c488e210680586a0,4904,sao paulo,SP,Mason Duarte
191c6079fd74bb14301873023473bb9b,027c8551b090d915b6c779c7e970ffef,36950,ipanema,MG,Emma Campos
e1a7e0e35f1d24e47545278b2df494e6,c1eda9e66e4f4c2b795ff1b1abcf6661,98700,ijui,RS,Ethan Moura
fac1698c524c18637b8557cb95b2677c,b694b7260fdefe4a4e77ea2a7d749637,1405,sao paulo,SP,Ethan Nunes
2923538b48ba4910e980aa90a89c3a2e,ff51a896842f2bdced342631e2699d49,29210,guarapari,ES,James Ramos
9bca12f2eb7f971fea59d3dc857f81a5,fae87031c4f2631d0115d651abb7c942,97547,alegrete,RS,Leo Silva
97fef60abc71cb52b81fe6c96198fdaf,3495282b79ab9d5e23e1999e2a460a0e,95585,arroio do sal,RS,Valentina Carvalho
d15cf31ebd90f57bef9ef62efd50ba15,2d8ee44f2e52eab6d4486830a4e6a60e,45836,itamaraju,BA,Ryan Oliveira
1d437a0b38b3fc4a4c47c0adce4a11ff,fbfc2aca60d5bc9867cfbe731ab3ad40,4125,sao paulo,SP,Diego Tavares
63d457d68c7351a548fe4dff68b4b8f2,991661da9dcd5764a09be065bb4246fe,13050,campinas,SP,Pedro Araujo
e35a9206d88ff93bc76a5cc78bd71235,50eee0f3d3671b8f0d6c651fd54b0b62,13503,rio claro,SP,Leticia Pereira
644059e43894b09e9d86ee6bd2e9222a,8fd816effeb9c0c48ceda294b0eb0858,11310,sao vicente,SP,Isabela Batista
d071e3123f9aa9cf5d7e3ae442be714e,82d33d3f1cd1fe8c3cea4263b71bcb80,18110,votorantim,SP,Valentina Pinto
af228f53b88e6a0fe167b55a8e6c8af2,7c588c097689b0b77fd73d171332b0ba,1312,sao paulo,SP,Carlos Ramos
307ca6d3d62b7f56d4c4a76dbcfe83f4,3af0afdfa15d1a9ada578e483110bd22,22230,rio de janeiro,RJ,Jack Ribeiro
82839021fe430688c162e96552ba98ee,c7d92321a527255867da12ed3d7b89dd,82600,curitiba,PR,Diego Lima
65111bf9dcb7fbfb127968a3f174ddbc,7a73c77abf36a9d906fcbb47364012ad,33400,lagoa santa,MG,Ava Oliveira
904bd8e98e800d6531eb4afccdb8abd9,0cdfe74aff8aa4116f69ee4277601a6a,90130,porto alegre,RS,Chloe Mendes
7b5d63eb48386b35bc84661adc8ea79e,7273020f331bd9d211c3875a8ada22a8,13224,varzea paulista,SP,Emma Monteiro
4dd3a0f00eda9c4ec8d3b86cf231823c,edd2329bf3243402e14e0779270088c6,85550,coronel vivida,PR,Ana Almeida
3ea7697cb679588274ce6d851dec2178,68624d7c499c22f25e30d71da380e465,21555,rio de janeiro,RJ,Liam Souza
e5d7108db511fe3a3e111eeec628183e,ce0c3f9cf5bab2a59415a5216940c9f6,90470,porto alegre,RS,Noah Pereira
9c703a0e38ff9046314a1bff0c9cdd99,b028293bc341508d395f3bc3b19ca914,11040,santos,SP,Samuel Nascimento
023042a5cd5724a563a100acb1cf89c9,a6aa1df65dedcad75c34bbc175e5a068,85902,toledo,PR,Emma Melo
8bbb438d93d80fe92752705099cf5716,eafdb06906a4d6764948319c9e722e26,18201,itapetininga,SP,Valentina Souza
1a6cb0e076784a5e73557aa5defd660a,0d062c3c954a9f461c2be3e19cb99ae2,13840,mogi-guacu,SP,Eduardo Vieira
18d7e766f8591ea90d03dd350e7d9dc4,d3d443cf738d73bcd976535e753d44e1,18120,mairinque,SP,Isabella Reis
a9e919d9b204e5c8aa0afac896fe64cb,91458cdc5ca0f47c668431aa828268a7,40280,salvador,BA,Charlotte Batista
1d0fe953ea5d13fc948d2f793c102483,0ba1ea79e3dfc94da6add75a320a543c,14860,barrinha,SP,Felipe Andrade
0ee2b94bda78c11a6919902dc78bf9d9,36c11d4e90eabb2ad59cdd01f5a86fb1,95555,capao da canoa,RS,Ryan Vieira
5a011a1c60682c0d99f830005b70ce29,535c917d84cbf6c71c74d02ee0bf0e72,74215,goiania,GO,Larissa Almeida
19f14bc6e61673618b16b2e68b523ab3,6b03072644d626499aaf5cf2347f72c2,4117,sao paulo,SP,Leo Marques
0879e009db1e47cc3e144dd67b38b4f2,34728d8e24570a2c5be957176d56f1af,37464,itanhandu,MG,Luis Mendes
08fa67bf8d7cc2241741f62794ad0b45,8a2f8c899fc35a0b0bfc55e1f2f827ba,20541,rio de janeiro,RJ,Harper Cardoso
000161a058600d5901f007fab4c27140,b0015e09bb4b6e47c52844fab5fb6638,35550,itapecerica,MG,Nora Cardoso
e762c1890611291154089b0ca74c0010,872778fcecdddc0e5036f1eba0dc6f5c,32013,contagem,MG,Emma Carvalho
4df063e444386a404859f4d9bdbb5063,04ed3786fa70d5e5c5da56dfc7cf45aa,22631,rio de janeiro,RJ,Matthew Rocha
80f27570cea5cda9ad0477ce727c9e72,3ca4e922a68dd0e014978e1edbeee2ab,11705,praia grande,SP,Bruno Melo
c65cc979e875a8613c71751052bf138a,4cf99af42514c38494ad6fb86946203f,8021,sao paulo,SP,Ella Castro
88891fdcc43f37bf275ecdf1461982af,e750069eb4f908b95d483f1b6dd331c7,22640,rio de janeiro,RJ,Samuel Nascimento
32d734648d03742ae39dbea3bb0f236f,ccd9c698ee9af9f1d1343e8ecc9956c7,85863,foz do iguacu,PR,Amelia Machado
a52803a830c1641ba40537bc4e901532,ec21f8dc022a15d6b6a1a8e7395b92f0,4117,sao paulo,SP,Larissa Freitas
aa7ccffddf3662882e50e67dbea2f385,a0b4713c96aeb3aff3b23412e63d5f75,12604,lorena,SP,Liam Reis
d57500bee542441e296bd152fc8773cf,88a8f123107a063acbdd1c90f3d8adea,77480,alvorada,TO,David Araujo
1b971c95893767cdf1cd202fcb892bcd,3d286c8d1103ceb489815f4b99e47a10,12320,jacarei,SP,Ben Moreira
2254b94e0f630fbf407e03563b0747c5,0ecb7751a7060a4fa039126fd7c30323,11680,ubatuba,SP,Owen Carvalho
56d9e13e6894b123c090a253757182a3,71b6cdf99467e93ff456a368eb86900b,55170,brejo da madre de deus,PE,Camila Mendes
09e28006e0a25bff69fc0f9cf24e147e,209e5691e2cda59cd71e45417d7f95a2,89190,taio,SC,Leo Nunes
24e7dc2ff8c07126358af519732b8558,e0ff4805ba6693550d1db7d374c477c9,36400,conselheiro lafaiete,MG,Ella Silva
3f4c1215f72bf4746c1cb05b436e64f1,471d491452eabd128b8fe5b12b913f9f,62040,sobral,CE,Mariana Silva
c6c8563d6eada54426aac104e963f40a,d1b8c254ecd7c331500ee991a8623c54,22260,rio de janeiro,RJ,Liam Nascimento
c4a04664ee7c04ed7a9ddcd99e07e761,06fc7aa92ce0d23156bd3cf65bd0d7eb,18520,cerquilho,SP,Maria Martins
1ab6843063af57afe30595a3444467cc,48aefd0f420c5907ed4b2e36d0076441,31720,belo horizonte,MG,Alex Pereira
93e5f8d5d2e9f57e2c745e71861cd860,d292ad21256bd552080d3990079866d3,60020,fortaleza,CE,Grace Rocha
a0aefa53e4e63806160cb3b94eccd85d,776a54ce06e59ac4d20f47de28867955,76300,ceres,GO,Zoe Martins
02e5db654b2f6b734ed89d5a28cb200e,879262bd8707d8d98d6873312dce9fa5,4379,sao paulo,SP,Lily Cunha
6ae6c7c1f89f7151c85245068c11d633,17937682a0684a1fb193dbc4173e4103,3814,sao paulo,SP,Camila Monteiro
df96bc92ed0993fb9e1c5433b07a8fd7,5268e11e73cc9fa3bfc41173d2344821,3757,sao paulo,SP,David Dias
0b9a25915090ecc0db112277977fc2cb,88011e4997978a92a1d851b267f0038d,13405,piracicaba,SP,Camila Carvalho
a1188e9345ab24476119f9fedd151813,865beeccce9e5e942d09075165302d8d,4551,sao paulo,SP,Liam Correia
47fe922e79ee75abc08ee8a081c80958,4018d00e27a20cd31fab5178ca1c8a15,96215,rio grande,RS,Grace Marques
a794aeb8ea48e9889df399b2ed132de4,d96c70c50983a6a7b4af3177a40897f0,31570,belo horizonte,MG,Felipe Tavares
3cde50513c06747ac11d313adc3e18dd,b84dbaedbe3ea55d7cc0894fbea73910,3911,sao paulo,SP,Henry Tavares
a7f60f86d76ce82c5976dc7a4405b861,73b1e8a7c2ed35a30417e49847d458cb,30441,belo horizonte,MG,Beatriz Martins
0b761918d6c1790b6f00322de8ec99f9,cfe76cf82ed58cb8e9cbdba455ca47de,18650,sao manuel,SP,Luna Borges
